DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2021-07,7.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2021-08,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2021-09,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2021-10,6.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2021-11,6.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2021-12,7.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-01,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-02,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-03,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-04,5.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-05,5.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-06,5.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-07,5.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-08,5.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-09,5.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-10,6.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-11,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2022-12,7.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-01,7.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-02,7.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-03,7.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-04,6.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-05,5.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-06,5.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-07,6.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-08,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-09,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-10,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-11,7.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2023-12,8.5,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-01,8.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-02,8.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-03,8.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-04,7.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-05,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-06,7.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-07,6.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-08,7.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-09,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-10,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-11,6.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Lithuania,2024-12,7.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-01,6.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-02,6.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-03,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-04,7.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-05,7.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-06,7.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-07,7.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-08,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-09,6.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-10,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-11,6.3,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2020-12,6.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-01,6.7,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-02,6.6,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-03,6.2,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-04,5.8,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-05,5.4,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-06,5.0,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-07,5.1,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-08,4.9,,
ESTAT:EI_LMHR_M(1.0),20/02/25 11:00:00,Monthly,Percentage of population in the labour force,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Unemployment according to ILO definition - total,Luxembourg,2021-09,4.8,,
